,date,open,high,low,close,volume
4362,2024-07-19 22:50:00+00:00,238.93,238.94,238.9,238.94,1403.0
4363,2024-07-19 22:55:00+00:00,238.98,238.9999,238.92,238.98,6027.0
4364,2024-07-19 23:00:00+00:00,238.99,239.0999,238.95,239.0999,6717.0
4365,2024-07-19 23:05:00+00:00,239.0788,239.0895,239.0,239.03,6530.0
4366,2024-07-19 23:10:00+00:00,239.05,239.05,238.95,238.95,11725.0
4367,2024-07-19 23:15:00+00:00,238.9014,239.0,238.9,238.993,5474.0
4368,2024-07-19 23:20:00+00:00,239.0,239.0,238.9,238.9296,4225.0
4369,2024-07-19 23:25:00+00:00,238.88,238.976,238.85,238.9,6203.0
4370,2024-07-19 23:30:00+00:00,238.8609,239.02,238.8609,239.02,10235.0
4371,2024-07-19 23:35:00+00:00,239.01,239.055,238.99,239.04,5802.0
4372,2024-07-19 23:40:00+00:00,239.04,239.19,239.04,239.07,15120.0
4373,2024-07-19 23:45:00+00:00,239.06,239.0792,239.0,239.0,8926.0
4374,2024-07-19 23:50:00+00:00,239.0,239.09,238.98,238.9994,11957.0
4375,2024-07-19 23:55:00+00:00,238.98,240.19,238.89,240.19,39818.0
4376,2024-07-22 08:00:00+00:00,242.51,242.93,242.12,242.5,40891.0
4377,2024-07-22 08:05:00+00:00,242.48,243.0,242.48,242.48,23277.0
4378,2024-07-22 08:10:00+00:00,242.7,242.98,242.7,242.77,9497.0
4379,2024-07-22 08:15:00+00:00,242.79,242.9,241.99,242.16,21257.0
4380,2024-07-22 08:20:00+00:00,242.27,242.49,242.15,242.4,10812.0
4381,2024-07-22 08:25:00+00:00,242.47,242.47,242.1,242.3,8499.0
4382,2024-07-22 08:30:00+00:00,242.31,242.36,242.1,242.29,4858.0
4383,2024-07-22 08:35:00+00:00,242.3,242.6,242.25,242.55,11452.0
4384,2024-07-22 08:40:00+00:00,242.55,242.63,242.45,242.61,18078.0
4385,2024-07-22 08:50:00+00:00,242.3,242.3,242.16,242.19,8918.0
4386,2024-07-22 08:55:00+00:00,242.22,242.23,241.4,241.46,21359.0
4387,2024-07-22 09:00:00+00:00,241.4,241.96,241.39,241.89,8907.0
4388,2024-07-22 09:05:00+00:00,241.92,241.93,241.73,241.83,8367.0
4389,2024-07-22 09:10:00+00:00,241.75,241.76,241.4,241.76,6111.0
4390,2024-07-22 09:15:00+00:00,241.76,241.76,241.62,241.62,3639.0
4391,2024-07-22 09:20:00+00:00,241.6,241.73,241.37,241.72,7481.0
4392,2024-07-22 09:25:00+00:00,241.5,241.5,241.5,241.5,1399.0
4393,2024-07-22 09:30:00+00:00,241.58,241.65,241.58,241.65,1302.0
4394,2024-07-22 09:35:00+00:00,241.66,241.68,241.66,241.68,1093.0
4395,2024-07-22 09:40:00+00:00,241.7,241.78,241.7,241.78,1400.0
4396,2024-07-22 09:45:00+00:00,241.78,242.31,241.74,242.3,9757.0
4397,2024-07-22 09:50:00+00:00,242.2,242.3,242.2,242.27,4069.0
4398,2024-07-22 09:55:00+00:00,242.33,242.79,242.3,242.6,10861.0
4399,2024-07-22 10:00:00+00:00,242.43,242.5,242.39,242.5,2880.0
4400,2024-07-22 10:05:00+00:00,242.5,242.6,242.45,242.45,3380.0
4401,2024-07-22 10:10:00+00:00,242.53,242.54,242.3,242.4,4227.0
4402,2024-07-22 10:15:00+00:00,242.36,242.36,241.8,242.32,23971.0
4403,2024-07-22 10:20:00+00:00,242.4,242.68,242.39,242.68,8811.0
4404,2024-07-22 10:25:00+00:00,242.65,242.8,242.54,242.54,11760.0
4405,2024-07-22 10:30:00+00:00,242.59,242.72,242.4,242.46,10380.0
4406,2024-07-22 10:35:00+00:00,242.34,242.56,242.31,242.56,7473.0
4407,2024-07-22 10:40:00+00:00,242.45,242.45,242.0,242.0,12737.0
4408,2024-07-22 10:45:00+00:00,241.99,242.19,241.98,242.19,5974.0
4409,2024-07-22 10:50:00+00:00,242.2,242.31,242.2,242.21,2822.0
4410,2024-07-22 10:55:00+00:00,242.3,242.3,242.3,242.3,542.0
4411,2024-07-22 11:00:00+00:00,242.34,242.51,241.8,241.88,43637.0
4412,2024-07-22 11:05:00+00:00,241.86,242.07,241.86,242.07,16998.0
4413,2024-07-22 11:10:00+00:00,241.98,241.98,241.39,241.52,19522.0
4414,2024-07-22 11:15:00+00:00,241.64,242.02,241.56,242.02,16501.0
4415,2024-07-22 11:20:00+00:00,242.0,242.03,241.73,242.0,16091.0
4416,2024-07-22 11:25:00+00:00,241.99,242.05,241.75,241.78,12183.0
4417,2024-07-22 11:30:00+00:00,241.86,242.5,241.85,242.41,20910.0
4418,2024-07-22 11:35:00+00:00,242.34,242.68,242.31,242.35,26683.0
4419,2024-07-22 11:40:00+00:00,242.34,242.43,242.24,242.29,15469.0
4420,2024-07-22 11:45:00+00:00,242.25,242.51,242.2,242.51,19894.0
4421,2024-07-22 11:50:00+00:00,242.44,242.45,242.27,242.35,6081.0
4422,2024-07-22 11:55:00+00:00,242.35,242.45,242.09,242.2,14237.0
4423,2024-07-22 12:00:00+00:00,242.1691,242.89,241.4314,242.5,307304.0
4424,2024-07-22 12:05:00+00:00,242.18,242.8,241.66,242.56,39031.0
4425,2024-07-22 12:10:00+00:00,242.56,242.75,242.2,242.3,31721.0
4426,2024-07-22 12:15:00+00:00,242.45,242.67,242.4047,242.6,22676.0
4427,2024-07-22 12:20:00+00:00,242.57,242.75,242.5,242.75,31581.0
4428,2024-07-22 12:25:00+00:00,242.75,243.5,242.75,243.41,98106.0
4429,2024-07-22 12:30:00+00:00,243.4,243.78,243.15,243.67,83203.0
4430,2024-07-22 12:35:00+00:00,243.68,244.24,243.5312,244.15,132948.0
4431,2024-07-22 12:40:00+00:00,244.19,244.35,243.75,244.01,116429.0
4432,2024-07-22 12:45:00+00:00,244.01,244.16,243.75,244.15,66174.0
4433,2024-07-22 12:50:00+00:00,244.17,244.43,244.0501,244.19,75102.0
4434,2024-07-22 12:55:00+00:00,244.2773,244.35,244.13,244.24,43063.0
4435,2024-07-22 13:00:00+00:00,244.21,244.27,243.85,244.0,49620.0
4436,2024-07-22 13:05:00+00:00,243.94,244.17,243.79,244.1,49850.0
4437,2024-07-22 13:10:00+00:00,244.0,244.0985,243.48,243.58,45725.0
4438,2024-07-22 13:15:00+00:00,243.64,243.788,243.41,243.52,45220.0
4439,2024-07-22 13:20:00+00:00,243.51,244.07,243.49,243.97,43522.0
4440,2024-07-22 13:25:00+00:00,243.8,244.2888,243.6087,244.22,63171.0
4441,2024-07-22 13:30:00+00:00,244.21,247.2,243.75,246.795,4914448.0
4442,2024-07-22 13:35:00+00:00,246.8,249.75,246.36,249.53,3511469.0
4443,2024-07-22 13:40:00+00:00,249.55,251.0,249.4117,250.4832,3374864.0
4444,2024-07-22 13:45:00+00:00,250.42,251.57,249.96,250.18,3044483.0
4445,2024-07-22 13:50:00+00:00,250.2399,250.9517,248.6801,250.39,2852589.0
4446,2024-07-22 13:55:00+00:00,250.34,250.66,249.51,250.04,1592298.0
4447,2024-07-22 14:00:00+00:00,250.0,251.16,249.12,249.1629,2016735.0
4448,2024-07-22 14:05:00+00:00,249.1599,249.296,246.73,247.197,3100947.0
4449,2024-07-22 14:10:00+00:00,247.1855,249.35,247.18,249.32,1802449.0
4450,2024-07-22 14:15:00+00:00,249.29,249.96,247.7,248.365,1608330.0
4451,2024-07-22 14:20:00+00:00,248.4,249.12,246.7001,247.67,1406753.0
4452,2024-07-22 14:25:00+00:00,247.67,248.0,246.26,246.3901,1497959.0
4453,2024-07-22 14:30:00+00:00,246.44,247.5,246.09,247.2572,1476760.0
4454,2024-07-22 14:35:00+00:00,247.35,248.3,246.61,248.21,1256114.0
4455,2024-07-22 14:40:00+00:00,248.195,248.99,247.33,248.6787,1128690.0
4456,2024-07-22 14:45:00+00:00,248.69,248.8,247.89,248.54,812221.0
4457,2024-07-22 14:50:00+00:00,248.56,248.7352,247.37,247.9906,1015090.0
4458,2024-07-22 14:55:00+00:00,247.93,249.5,247.8201,248.6791,1111103.0
4459,2024-07-22 15:00:00+00:00,248.64,249.07,248.11,248.76,770002.0
4460,2024-07-22 15:05:00+00:00,248.78,249.74,247.23,247.32,1292060.0
4461,2024-07-22 15:10:00+00:00,247.24,248.84,247.2,248.32,1040481.0
4462,2024-07-22 15:15:00+00:00,248.325,248.6,246.89,247.1,1100774.0
4463,2024-07-22 15:20:00+00:00,247.1135,247.54,246.2,246.77,1001959.0
4464,2024-07-22 15:25:00+00:00,246.82,247.1,246.19,246.34,954980.0
4465,2024-07-22 15:30:00+00:00,246.32,247.2,246.16,246.875,910780.0
4466,2024-07-22 15:35:00+00:00,246.85,247.5,246.4809,247.45,875966.0
4467,2024-07-22 15:40:00+00:00,247.43,247.6,246.41,247.1001,2593411.0
4468,2024-07-22 15:45:00+00:00,247.117,247.94,246.69,247.68,782388.0
4469,2024-07-22 15:50:00+00:00,247.66,248.4,247.39,248.25,813166.0
4470,2024-07-22 15:55:00+00:00,248.2,248.25,247.6701,248.01,573995.0
4471,2024-07-22 16:00:00+00:00,247.9501,248.36,247.23,247.33,735684.0
4472,2024-07-22 16:05:00+00:00,247.36,248.5599,246.895,248.37,877538.0
4473,2024-07-22 16:10:00+00:00,248.37,248.97,248.34,248.5511,667851.0
4474,2024-07-22 16:15:00+00:00,248.59,249.42,248.2301,249.325,909491.0
4475,2024-07-22 16:20:00+00:00,249.34,249.56,249.0,249.465,656508.0
4476,2024-07-22 16:25:00+00:00,249.475,249.68,248.81,249.36,737090.0
4477,2024-07-22 16:30:00+00:00,249.355,249.97,249.04,249.9001,900091.0
4478,2024-07-22 16:35:00+00:00,249.86,250.35,249.6222,250.03,1312868.0
4479,2024-07-22 16:40:00+00:00,250.06,250.35,249.8001,250.02,654406.0
4480,2024-07-22 16:45:00+00:00,250.04,250.25,249.67,250.15,890305.0
4481,2024-07-22 16:50:00+00:00,250.135,250.46,249.88,250.42,616675.0
4482,2024-07-22 16:55:00+00:00,250.44,250.95,249.8,250.205,1023583.0
4483,2024-07-22 17:00:00+00:00,250.23,250.92,250.0006,250.89,765305.0
4484,2024-07-22 17:05:00+00:00,250.9,251.14,250.6201,250.9834,859688.0
4485,2024-07-22 17:10:00+00:00,250.965,251.03,250.39,250.9,706898.0
4486,2024-07-22 17:15:00+00:00,250.86,251.0,250.36,250.46,597586.0
4487,2024-07-22 17:20:00+00:00,250.47,251.0,250.0674,250.89,825497.0
4488,2024-07-22 17:25:00+00:00,250.88,251.22,250.77,250.965,704544.0
4489,2024-07-22 17:30:00+00:00,250.97,251.5192,250.88,251.4599,850290.0
4490,2024-07-22 17:35:00+00:00,251.425,251.4302,250.66,251.1,727986.0
4491,2024-07-22 17:40:00+00:00,251.04,251.26,250.81,251.12,576536.0
4492,2024-07-22 17:45:00+00:00,251.1452,252.23,250.64,252.01,1484001.0
4493,2024-07-22 17:50:00+00:00,252.0299,252.09,251.45,251.63,765054.0
4494,2024-07-22 17:55:00+00:00,251.63,251.66,250.96,251.35,701764.0
4495,2024-07-22 18:00:00+00:00,251.38,251.84,251.18,251.8142,853549.0
4496,2024-07-22 18:05:00+00:00,251.83,252.21,251.1,252.18,811342.0
4497,2024-07-22 18:10:00+00:00,252.18,252.19,251.24,251.545,641049.0
4498,2024-07-22 18:15:00+00:00,251.5581,251.94,251.13,251.795,594639.0
4499,2024-07-22 18:20:00+00:00,251.7821,252.42,251.3101,252.31,814418.0
4500,2024-07-22 18:25:00+00:00,252.2916,252.4099,251.3407,251.395,715976.0
4501,2024-07-22 18:30:00+00:00,251.4,251.95,250.95,251.4899,1112547.0
4502,2024-07-22 18:35:00+00:00,251.48,252.47,251.46,252.38,895928.0
4503,2024-07-22 18:40:00+00:00,252.3508,252.46,251.81,252.2,942879.0
4504,2024-07-22 18:45:00+00:00,252.16,253.21,251.83,252.79,1244601.0
4505,2024-07-22 18:50:00+00:00,252.78,252.9,252.41,252.44,732211.0
4506,2024-07-22 18:55:00+00:00,252.45,252.54,251.73,251.8415,831163.0
4507,2024-07-22 19:00:00+00:00,251.86,251.965,250.9301,251.415,1065927.0
4508,2024-07-22 19:05:00+00:00,251.4,251.66,250.67,250.8,1025068.0
4509,2024-07-22 19:10:00+00:00,250.84,251.3,250.7,250.905,834555.0
4510,2024-07-22 19:15:00+00:00,250.8762,251.57,250.86,251.38,820746.0
4511,2024-07-22 19:20:00+00:00,251.35,251.96,251.29,251.76,900534.0
4512,2024-07-22 19:25:00+00:00,251.761,252.08,251.28,251.945,917444.0
4513,2024-07-22 19:30:00+00:00,251.94,252.58,251.79,251.95,1074285.0
4514,2024-07-22 19:35:00+00:00,251.92,252.41,251.77,251.9907,877996.0
4515,2024-07-22 19:40:00+00:00,252.02,252.24,251.81,252.14,841594.0
4516,2024-07-22 19:45:00+00:00,252.1001,252.27,251.44,251.5753,824562.0
4517,2024-07-22 19:50:00+00:00,251.57,252.79,251.5,252.2666,1476500.0
4518,2024-07-22 19:55:00+00:00,252.27,252.33,251.289,251.69,2455844.0
4519,2024-07-22 20:00:00+00:00,251.6,251.98,251.37,251.78,271681.0
4520,2024-07-22 20:05:00+00:00,251.71,251.87,251.51,251.67,73252.0
4521,2024-07-22 20:10:00+00:00,251.74,251.85,251.51,251.63,44504.0
4522,2024-07-22 20:15:00+00:00,251.7,251.7,251.32,251.62,47701.0
4523,2024-07-22 20:20:00+00:00,251.63,251.67,249.2848,251.2,26539.0
4524,2024-07-22 20:25:00+00:00,251.24,251.5,251.22,251.22,17199.0
4525,2024-07-22 20:30:00+00:00,251.31,251.51,251.04,251.43,20853.0
4526,2024-07-22 20:35:00+00:00,251.55,251.6,251.32,251.51,108612.0
4527,2024-07-22 20:40:00+00:00,251.46,251.5,251.34,251.4,15569.0
4528,2024-07-22 20:45:00+00:00,251.4,251.45,251.221,251.45,11870.0
4529,2024-07-22 20:50:00+00:00,251.4,251.5,251.3,251.32,10989.0
4530,2024-07-22 20:55:00+00:00,251.31,251.51,251.3,251.33,808156.0
4531,2024-07-22 21:00:00+00:00,251.41,251.42,251.36,251.42,10337.0
4532,2024-07-22 21:05:00+00:00,251.4,251.4474,251.3,251.42,6231.0
4533,2024-07-22 21:10:00+00:00,251.36,251.4294,251.33,251.41,7718.0
4534,2024-07-22 21:15:00+00:00,251.41,251.42,251.21,251.4,9906.0
4535,2024-07-22 21:20:00+00:00,251.39,251.42,251.33,251.39,6851.0
4536,2024-07-22 21:25:00+00:00,251.38,251.4759,251.35,251.35,11197.0
4537,2024-07-22 21:30:00+00:00,251.4,251.45,251.35,251.35,4981.0
4538,2024-07-22 21:35:00+00:00,251.36,251.4,251.31,251.33,8106.0
4539,2024-07-22 21:40:00+00:00,251.31,251.38,251.22,251.33,10310.0
4540,2024-07-22 21:45:00+00:00,251.35,251.4,251.21,251.39,15725.0
4541,2024-07-22 21:50:00+00:00,251.44,251.47,251.32,251.35,9045.0
4542,2024-07-22 21:55:00+00:00,251.38,251.4199,251.3193,251.36,7951.0
4543,2024-07-22 22:00:00+00:00,251.31,251.4,251.31,251.38,5700.0
4544,2024-07-22 22:05:00+00:00,251.3698,251.7,251.3698,251.6,19028.0
4545,2024-07-22 22:10:00+00:00,251.6929,251.9,251.6929,251.8,21234.0
4546,2024-07-22 22:15:00+00:00,251.78,251.8728,251.75,251.84,4774.0
4547,2024-07-22 22:20:00+00:00,251.83,251.9,251.51,251.84,28726.0
4548,2024-07-22 22:25:00+00:00,251.87,251.9482,251.82,251.9482,8814.0
4549,2024-07-22 22:30:00+00:00,251.9,252.36,251.9,252.36,27359.0
4550,2024-07-22 22:35:00+00:00,252.4,252.6474,252.36,252.39,30027.0
4551,2024-07-22 22:40:00+00:00,252.47,252.749,252.39,252.72,21260.0
4552,2024-07-22 22:45:00+00:00,252.75,252.82,252.6999,252.77,19212.0
4553,2024-07-22 22:50:00+00:00,252.7,252.77,252.6,252.76,19822.0
4554,2024-07-22 22:55:00+00:00,252.76,252.82,252.6494,252.65,16178.0
4555,2024-07-22 23:00:00+00:00,252.65,252.74,252.61,252.69,5020.0
4556,2024-07-22 23:05:00+00:00,252.64,252.7,252.38,252.38,20025.0
4557,2024-07-22 23:10:00+00:00,252.37,252.43,252.3,252.31,11266.0
4558,2024-07-22 23:15:00+00:00,252.32,252.34,252.0,252.2,22291.0
4559,2024-07-22 23:20:00+00:00,252.19,252.2774,252.09,252.11,15296.0
4560,2024-07-22 23:25:00+00:00,252.19,252.2423,251.6617,251.71,24462.0
4561,2024-07-22 23:30:00+00:00,251.75,252.0,251.75,251.8897,17584.0
4562,2024-07-22 23:35:00+00:00,251.89,251.92,251.5,251.65,27024.0
4563,2024-07-22 23:40:00+00:00,251.68,251.9351,251.53,251.55,27133.0
4564,2024-07-22 23:45:00+00:00,251.6,251.6,251.41,251.4883,16811.0
4565,2024-07-22 23:50:00+00:00,251.44,251.6,251.391,251.51,30400.0
4566,2024-07-22 23:55:00+00:00,251.4505,251.8001,251.41,251.6,35542.0
4567,2024-07-23 08:00:00+00:00,251.75,252.9,249.85,250.12,90404.0
4568,2024-07-23 08:05:00+00:00,250.28,250.58,249.21,250.36,44104.0
4569,2024-07-23 08:10:00+00:00,250.59,250.87,250.46,250.64,17131.0
4570,2024-07-23 08:15:00+00:00,250.59,250.7,249.93,250.39,23634.0
4571,2024-07-23 08:20:00+00:00,250.3,250.35,250.0,250.28,7084.0
4572,2024-07-23 08:25:00+00:00,250.32,251.0,250.32,250.9,19373.0
4573,2024-07-23 08:30:00+00:00,250.91,251.52,250.78,251.52,16132.0
4574,2024-07-23 08:35:00+00:00,251.66,252.87,251.5,252.5,37189.0
4575,2024-07-23 08:40:00+00:00,252.47,252.56,252.12,252.41,15045.0
4576,2024-07-23 08:45:00+00:00,252.42,253.02,252.41,253.02,16140.0
4577,2024-07-23 08:50:00+00:00,252.98,253.0,252.31,252.5,8999.0
4578,2024-07-23 08:55:00+00:00,252.59,252.65,252.3,252.49,8676.0
4579,2024-07-23 09:00:00+00:00,252.49,252.83,252.49,252.72,8862.0
4580,2024-07-23 09:05:00+00:00,252.65,252.78,252.5,252.77,8786.0
4581,2024-07-23 09:10:00+00:00,252.7,252.86,252.5,252.69,7986.0
4582,2024-07-23 09:15:00+00:00,252.69,253.04,252.69,252.9,10998.0
4583,2024-07-23 09:20:00+00:00,253.1,253.89,253.1,253.73,26035.0
4584,2024-07-23 09:25:00+00:00,253.78,254.0,253.52,253.83,36190.0
4585,2024-07-23 09:30:00+00:00,253.92,253.93,253.61,253.65,13285.0
4586,2024-07-23 09:35:00+00:00,253.65,253.65,253.12,253.47,18249.0
4587,2024-07-23 09:40:00+00:00,253.48,253.93,253.48,253.76,15988.0
4588,2024-07-23 09:45:00+00:00,253.72,253.76,253.35,253.35,11593.0
4589,2024-07-23 09:50:00+00:00,253.31,253.39,253.25,253.39,5326.0
4590,2024-07-23 09:55:00+00:00,253.49,253.55,253.35,253.35,5044.0
4591,2024-07-23 10:00:00+00:00,253.3,253.48,253.05,253.48,10230.0
4592,2024-07-23 10:05:00+00:00,253.48,253.55,253.47,253.5,8969.0
4593,2024-07-23 10:10:00+00:00,253.52,253.85,253.5,253.8,11618.0
4594,2024-07-23 10:15:00+00:00,253.77,253.88,253.7,253.88,7067.0
4595,2024-07-23 10:20:00+00:00,253.8,253.8,253.55,253.7,8050.0
4596,2024-07-23 10:25:00+00:00,253.7,253.72,253.62,253.63,5447.0
4597,2024-07-23 10:30:00+00:00,253.68,253.8,253.39,253.39,30807.0
4598,2024-07-23 10:35:00+00:00,253.5,253.54,253.4,253.4,3961.0
4599,2024-07-23 10:40:00+00:00,253.42,253.44,253.33,253.33,12308.0
4600,2024-07-23 10:45:00+00:00,253.4,253.42,253.21,253.21,8843.0
4601,2024-07-23 10:50:00+00:00,253.27,253.34,253.25,253.3,5380.0
4602,2024-07-23 10:55:00+00:00,253.4,253.47,253.24,253.4,9289.0
4603,2024-07-23 11:00:00+00:00,253.19,254.6,253.02,254.6,102066.0
4604,2024-07-23 11:05:00+00:00,254.66,254.9,254.3,254.79,63469.0
4605,2024-07-23 11:10:00+00:00,254.8,254.85,254.2,254.58,33923.0
4606,2024-07-23 11:15:00+00:00,254.51,254.56,254.15,254.47,23715.0
4607,2024-07-23 11:20:00+00:00,254.4,254.93,254.35,254.93,29270.0
4608,2024-07-23 11:25:00+00:00,254.93,255.29,254.71,254.95,86015.0
4609,2024-07-23 11:30:00+00:00,254.95,255.07,254.57,254.84,47100.0
4610,2024-07-23 11:35:00+00:00,254.88,254.99,254.44,254.7,30776.0
4611,2024-07-23 11:40:00+00:00,254.77,255.17,254.66,254.68,30636.0
4612,2024-07-23 11:45:00+00:00,254.61,254.97,254.55,254.7,14001.0
4613,2024-07-23 11:50:00+00:00,254.79,255.25,254.72,255.05,30184.0
4614,2024-07-23 11:55:00+00:00,255.1,255.55,254.95,255.46,55696.0
4615,2024-07-23 12:00:00+00:00,253.5,255.55,250.28,255.0,475717.0
4616,2024-07-23 12:05:00+00:00,255.0,255.1,254.75,255.0895,50669.0
4617,2024-07-23 12:10:00+00:00,255.0,255.06,254.68,254.79,52143.0
4618,2024-07-23 12:15:00+00:00,254.79,255.159,254.5,254.8,75550.0
4619,2024-07-23 12:20:00+00:00,254.7478,255.26,254.11,254.25,71982.0
4620,2024-07-23 12:25:00+00:00,254.3,254.8,254.26,254.8,42520.0
4621,2024-07-23 12:30:00+00:00,254.75,254.8819,253.71,253.71,97803.0
4622,2024-07-23 12:35:00+00:00,253.66,254.16,253.41,254.05,93279.0
4623,2024-07-23 12:40:00+00:00,254.0,254.23,253.8769,254.14,50346.0
4624,2024-07-23 12:45:00+00:00,254.12,254.35,254.01,254.34,44265.0
4625,2024-07-23 12:50:00+00:00,254.3493,254.35,254.08,254.08,44473.0
4626,2024-07-23 12:55:00+00:00,254.08,254.24,253.7,254.1,44372.0
4627,2024-07-23 13:00:00+00:00,254.05,254.2,253.6897,253.98,36373.0
4628,2024-07-23 13:05:00+00:00,253.9,254.02,253.6616,253.7586,25414.0
4629,2024-07-23 13:10:00+00:00,253.66,253.7,253.0,253.54,90953.0
4630,2024-07-23 13:15:00+00:00,253.5,254.29,253.45,254.29,59487.0
4631,2024-07-23 13:20:00+00:00,254.3,254.33,254.0026,254.03,41152.0
4632,2024-07-23 13:25:00+00:00,254.15,254.8,253.21,253.4,132451.0
4633,2024-07-23 13:30:00+00:00,253.6,255.7594,251.7822,253.31,4957145.0
4634,2024-07-23 13:35:00+00:00,253.2908,255.65,252.05,254.892,3150235.0
4635,2024-07-23 13:40:00+00:00,254.88,255.48,250.41,250.62,3110788.0
4636,2024-07-23 13:45:00+00:00,250.66,251.6699,250.02,251.33,2589460.0
4637,2024-07-23 13:50:00+00:00,251.32,251.32,248.57,249.69,2689981.0
4638,2024-07-23 13:55:00+00:00,249.6209,250.36,249.0601,249.4019,1816319.0
4639,2024-07-23 14:00:00+00:00,249.57,249.93,247.77,248.895,2251821.0
4640,2024-07-23 14:05:00+00:00,248.8501,249.3999,248.3685,248.6293,1376027.0
4641,2024-07-23 14:10:00+00:00,248.62,249.44,247.98,248.21,1551460.0
4642,2024-07-23 14:15:00+00:00,248.25,248.93,247.7,248.77,1581668.0
4643,2024-07-23 14:20:00+00:00,248.77,249.33,247.81,248.41,1439198.0
4644,2024-07-23 14:25:00+00:00,248.43,249.62,248.21,248.9835,1416620.0
4645,2024-07-23 14:30:00+00:00,249.02,249.49,248.65,249.19,935037.0
4646,2024-07-23 14:35:00+00:00,249.199,249.45,248.0701,248.6799,1066881.0
4647,2024-07-23 14:40:00+00:00,248.61,249.46,248.02,248.9,1301140.0
4648,2024-07-23 14:45:00+00:00,248.8965,249.03,246.33,246.67,2316732.0
4649,2024-07-23 14:50:00+00:00,246.62,246.887,245.63,246.21,1765665.0
4650,2024-07-23 14:55:00+00:00,246.2101,247.3299,245.83,247.285,1622278.0
4651,2024-07-23 15:00:00+00:00,247.31,248.2,247.1,247.9227,1331542.0
4652,2024-07-23 15:05:00+00:00,247.9182,248.94,247.66,248.65,1157025.0
4653,2024-07-23 15:10:00+00:00,248.6561,248.87,248.22,248.795,865587.0
4654,2024-07-23 15:15:00+00:00,248.82,249.59,248.67,249.5,1109456.0
4655,2024-07-23 15:20:00+00:00,249.5565,249.66,248.8601,248.9772,934228.0
4656,2024-07-23 15:25:00+00:00,248.9495,249.24,248.76,249.08,753281.0
4657,2024-07-23 15:30:00+00:00,249.05,249.42,248.45,248.6899,1156655.0
4658,2024-07-23 15:35:00+00:00,248.63,249.0324,248.1,248.91,971732.0
4659,2024-07-23 15:40:00+00:00,248.8665,249.92,248.51,249.4338,1028510.0
4660,2024-07-23 15:45:00+00:00,249.41,249.77,249.16,249.6296,774361.0
4661,2024-07-23 15:50:00+00:00,249.595,249.79,249.06,249.3301,648484.0
4662,2024-07-23 15:55:00+00:00,249.36,249.43,248.57,248.945,754230.0
4663,2024-07-23 16:00:00+00:00,248.935,249.2,248.37,248.725,788096.0
4664,2024-07-23 16:05:00+00:00,248.74,249.3,248.38,248.865,775167.0
4665,2024-07-23 16:10:00+00:00,248.8965,248.928,248.18,248.495,769692.0
4666,2024-07-23 16:15:00+00:00,248.5268,248.5268,247.51,247.58,1006415.0
4667,2024-07-23 16:20:00+00:00,247.575,247.78,246.8,247.035,1007042.0
4668,2024-07-23 16:25:00+00:00,246.99,247.3499,246.5,247.0155,906646.0
4669,2024-07-23 16:30:00+00:00,247.01,247.41,246.6205,247.155,773018.0
4670,2024-07-23 16:35:00+00:00,247.1131,247.45,246.84,247.04,655645.0
4671,2024-07-23 16:40:00+00:00,246.98,247.49,246.8879,247.0941,646754.0
4672,2024-07-23 16:45:00+00:00,247.0614,247.84,246.99,247.48,664204.0
4673,2024-07-23 16:50:00+00:00,247.4986,247.5186,246.69,247.03,714845.0
4674,2024-07-23 16:55:00+00:00,247.0499,247.05,246.02,246.7,1061048.0
4675,2024-07-23 17:00:00+00:00,246.65,247.57,246.51,247.36,827767.0
4676,2024-07-23 17:05:00+00:00,247.3365,247.49,246.83,247.23,675927.0
4677,2024-07-23 17:10:00+00:00,247.225,247.5464,246.26,247.3402,1081228.0
4678,2024-07-23 17:15:00+00:00,247.44,247.62,247.1904,247.519,690729.0
4679,2024-07-23 17:20:00+00:00,247.485,247.78,247.41,247.48,569125.0
4680,2024-07-23 17:25:00+00:00,247.46,247.93,247.2586,247.423,718055.0
4681,2024-07-23 17:30:00+00:00,247.4,247.73,246.9301,247.1201,774212.0
4682,2024-07-23 17:35:00+00:00,247.1253,247.65,247.0316,247.2801,450187.0
4683,2024-07-23 17:40:00+00:00,247.3003,247.5,247.0201,247.1912,412673.0
4684,2024-07-23 17:45:00+00:00,247.2005,247.7395,247.2,247.575,529386.0
4685,2024-07-23 17:50:00+00:00,247.55,247.7,247.121,247.64,595131.0
4686,2024-07-23 17:55:00+00:00,247.6175,247.89,247.5,247.6916,559417.0
4687,2024-07-23 18:00:00+00:00,247.69,247.78,247.25,247.41,451043.0
4688,2024-07-23 18:05:00+00:00,247.41,248.4398,247.28,248.39,759050.0
4689,2024-07-23 18:10:00+00:00,248.3904,248.49,247.91,248.27,729141.0
4690,2024-07-23 18:15:00+00:00,248.26,248.43,247.88,248.205,520451.0
4691,2024-07-23 18:20:00+00:00,248.23,248.3011,248.0,248.0931,389945.0
4692,2024-07-23 18:25:00+00:00,248.09,248.09,247.05,247.2699,900588.0
4693,2024-07-23 18:30:00+00:00,247.35,247.81,247.08,247.38,669575.0
4694,2024-07-23 18:35:00+00:00,247.385,247.66,247.3371,247.615,359521.0
4695,2024-07-23 18:40:00+00:00,247.6,247.62,247.16,247.2999,601740.0
4696,2024-07-23 18:45:00+00:00,247.31,247.63,247.1168,247.466,542504.0
